Transaction_ID,Customer_ID,Transaction_Date,Merchant_Name,Merchant_Category,Amount,Payment_Mode,Reward_Points,Transaction_Status,Fraud_Flag,Outstanding_Balance
T200326,C101306,2025-02-15,Reliance Fresh,Grocery,2392,Online,23,Success,No,83239
T200327,C102050,2024-06-18,Reliance Fresh,Grocery,9971,Chip,99,Success,No,168232
T200328,C102371,2024-09-11,HP,Fuel,4314,Online,43,Success,No,36493
T200329,C101716,2024-03-17,Apollo,Healthcare,8411,Tap,84,Success,No,121788
T200330,C100619,2025-06-16,Taj Hotels,Hotels,859,Swipe,8,Success,No,92737
T200331,C100594,2025-08-31,IRCTC,Travel,11263,Swipe,112,Success,No,182305
T200332,C102984,2024-06-24,Flipkart,Shopping,2834,Tap,28,Success,No,13665
T200333,C101036,2024-08-29,DMart,Grocery,359,Online,3,Success,No,409126
T200334,C101479,2024-07-13,DMart,Grocery,6601,Tap,66,Success,No,152834
T200335,C102494,2025-08-26,IndianOil,Fuel,2970,Online,29,Success,No,81163
T200336,C101615,2025-08-15,MedPlus,Pharmacy,9459,Tap,94,Success,No,64076
T200337,C100926,2024-03-16,KFC,Dining,4275,Swipe,42,Success,No,11185
T200338,C100744,2024-05-31,Flipkart,Shopping,7571,Tap,75,Success,Yes,55796
T200339,C100101,2024-10-25,Taj Hotels,Hotels,7162,Chip,71,Success,No,291300
T200340,C101489,2024-02-02,IndianOil,Fuel,8997,Chip,89,Success,No,32669
T200341,C101864,2024-04-23,Taj Hotels,Hotels,9252,Swipe,92,Success,No,22450
T200342,C100861,2024-12-27,Croma,Electronics,11008,Tap,110,Success,No,223744
T200343,C102707,2024-01-24,KFC,Dining,143,Tap,1,Failed,No,235504
T200344,C102202,2025-09-19,IRCTC,Travel,9190,Online,91,Success,No,256930
T200345,C100688,2024-12-27,Electricity,Utilities,5445,Tap,54,Success,No,171566
T200346,C102209,2025-06-09,Amazon,Shopping,400,Swipe,4,Success,No,16966
T200347,C101308,2025-12-07,HP,Fuel,2211,Swipe,22,Success,No,27261
T200348,C102930,2024-06-06,IndianOil,Fuel,7502,Chip,75,Success,No,20073
T200349,C100182,2024-07-21,Apollo,Healthcare,4551,Online,45,Success,No,71999
T200350,C101336,2025-09-12,Coursera,Education,7222,Swipe,72,Success,No,7899
T200351,C101222,2025-03-12,Dominos,Dining,3722,Online,37,Success,No,102833
T200352,C100420,2025-01-17,IRCTC,Travel,1312,Tap,13,Success,No,133294
T200353,C100934,2025-04-20,IndianOil,Fuel,6482,Swipe,64,Success,No,76059
T200354,C101068,2024-04-12,Flipkart,Shopping,4853,Tap,48,Success,No,3600
T200355,C102008,2025-12-10,Flipkart,Shopping,6771,Chip,67,Success,No,432929
T200356,C101722,2024-01-19,DMart,Grocery,4945,Online,49,Success,No,41661
T200357,C100998,2024-12-03,Flipkart,Shopping,1717,Chip,17,Success,No,64051
T200358,C101431,2024-02-19,KFC,Dining,4106,Tap,41,Success,No,72440
T200359,C101995,2024-12-24,Electricity,Utilities,7571,Tap,75,Success,No,246427
T200360,C100802,2025-11-23,Reliance Fresh,Grocery,8241,Chip,82,Success,No,89092
T200361,C101454,2024-11-28,KFC,Dining,1524,Tap,15,Success,No,166888
T200362,C101039,2024-06-30,Amazon,Shopping,7685,Online,76,Success,No,282225
T200363,C102583,2024-01-21,HP,Fuel,4627,Tap,46,Failed,No,31189
T200364,C102063,2024-03-10,Taj Hotels,Hotels,9815,Tap,98,Success,No,56592
T200365,C101365,2025-11-07,PVR,Entertainment,3707,Tap,37,Success,No,38668
T200366,C100549,2025-03-29,Electricity,Utilities,5440,Tap,54,Success,No,426524
T200367,C100075,2025-07-15,Croma,Electronics,14121,Chip,141,Success,No,77648
T200368,C101116,2024-11-28,Apollo,Healthcare,7763,Swipe,77,Success,No,32782
T200369,C102629,2025-06-27,Taj Hotels,Hotels,9102,Online,91,Success,No,373969
T200370,C100656,2024-04-29,PVR,Entertainment,5811,Chip,58,Success,No,190352
T200371,C100265,2025-04-14,Dominos,Dining,1095,Online,10,Success,Yes,35690
T200372,C102066,2024-01-08,MedPlus,Pharmacy,8416,Online,84,Success,No,119160
T200373,C102567,2025-08-14,KFC,Dining,2014,Chip,20,Success,No,251220
T200374,C100165,2024-08-04,Reliance Fresh,Grocery,6554,Online,65,Success,No,115514
T200375,C102525,2025-09-21,IRCTC,Travel,19175,Online,191,Success,No,588063
T200376,C102058,2024-02-22,Flipkart,Shopping,3947,Swipe,39,Success,No,127251
T200377,C102252,2024-10-10,DMart,Grocery,8233,Tap,82,Success,No,155812
T200378,C102244,2025-04-07,Flipkart,Shopping,5174,Online,51,Success,No,22657
T200379,C102220,2024-10-18,PVR,Entertainment,7080,Chip,70,Success,No,45004
T200380,C101358,2024-09-22,MedPlus,Pharmacy,9406,Chip,94,Success,No,96157
T200381,C100350,2025-08-04,Amazon,Shopping,8549,Swipe,85,Success,No,93144
T200382,C102546,2024-08-16,Coursera,Education,6061,Online,60,Success,No,66503
T200383,C101780,2024-11-09,KFC,Dining,6299,Swipe,62,Success,No,57168
T200384,C100967,2025-12-04,Electricity,Utilities,1030,Online,10,Success,No,51307
T200385,C101440,2025-05-18,Taj Hotels,Hotels,3267,Chip,32,Success,No,1370
T200386,C102795,2024-10-16,Amazon,Shopping,3225,Swipe,32,Success,No,42145
T200387,C100472,2024-12-07,PVR,Entertainment,9629,Swipe,96,Success,No,290626
T200388,C100778,2024-11-18,IndianOil,Fuel,2364,Chip,23,Success,No,205829
T200389,C100664,2024-06-08,Vijay Sales,Electronics,43486,Tap,434,Success,No,59046
T200390,C102151,2025-05-13,Amazon,Shopping,2388,Swipe,23,Success,No,63186
T200391,C101063,2025-01-11,Dominos,Dining,646,Tap,6,Success,No,164607
T200392,C101007,2024-09-14,Croma,Electronics,19603,Swipe,196,Success,No,61638
T200393,C100955,2024-10-07,Dominos,Dining,4449,Online,44,Success,No,73872
T200394,C101374,2025-09-03,KFC,Dining,1865,Swipe,18,Success,No,86857
T200395,C100209,2024-04-15,DMart,Grocery,6956,Chip,69,Success,No,212452
T200396,C100634,2025-07-24,Electricity,Utilities,532,Tap,5,Success,No,54951
T200397,C102673,2025-08-17,Flipkart,Shopping,6178,Tap,61,Success,No,89157
T200398,C101063,2025-05-25,Reliance Fresh,Grocery,3577,Online,35,Success,No,261998
T200399,C101419,2024-07-15,IRCTC,Travel,28462,Swipe,284,Success,No,53731
T200400,C101300,2025-02-13,Flipkart,Shopping,679,Online,6,Success,No,32007
T200401,C101794,2025-12-03,Amazon,Shopping,7048,Chip,70,Success,No,96333
T200402,C100659,2024-04-16,Reliance Fresh,Grocery,6236,Online,62,Success,No,52482
T200403,C102312,2025-11-25,Flipkart,Shopping,7673,Swipe,76,Success,No,44664
T200404,C101410,2024-02-03,DMart,Grocery,9668,Online,96,Success,No,641310
T200405,C100390,2025-10-26,Amazon,Shopping,1976,Chip,19,Success,No,289004
T200406,C101767,2025-09-02,IndianOil,Fuel,9736,Chip,97,Success,No,9511
T200407,C102483,2025-05-06,PVR,Entertainment,1942,Swipe,19,Success,Yes,13049
T200408,C101597,2024-05-28,Reliance Fresh,Grocery,790,Chip,7,Success,No,16505
T200409,C102787,2025-09-27,Vijay Sales,Electronics,23932,Tap,239,Success,No,37496
T200410,C101454,2025-02-13,Apollo,Healthcare,2828,Chip,28,Success,No,65157
T200411,C102034,2024-10-25,DMart,Grocery,1396,Tap,13,Success,No,27795
T200412,C100999,2025-05-17,Apollo,Healthcare,8345,Online,83,Success,No,283903
T200413,C101087,2025-03-26,Electricity,Utilities,418,Chip,4,Success,No,69538
T200414,C100098,2025-04-21,Flipkart,Shopping,2998,Tap,29,Success,No,288417
T200415,C101519,2025-03-02,Vijay Sales,Electronics,1947,Tap,19,Success,No,142912
T200416,C101020,2025-05-27,Croma,Electronics,56982,Online,569,Success,No,67364
T200417,C102285,2024-05-19,PVR,Entertainment,2640,Chip,26,Success,No,78477
T200418,C101672,2024-12-15,KFC,Dining,6287,Chip,62,Success,No,686
T200419,C101483,2025-07-09,Vijay Sales,Electronics,4461,Swipe,44,Success,No,52142
T200420,C102738,2025-01-11,HP,Fuel,6293,Swipe,62,Success,No,605267
T200421,C100482,2024-05-16,Croma,Electronics,16249,Tap,162,Success,No,137630
T200422,C102136,2025-08-13,Taj Hotels,Hotels,1463,Swipe,14,Success,No,11107
T200423,C102551,2024-05-01,IRCTC,Travel,72997,Online,729,Success,No,92071
T200424,C100274,2024-02-10,Apollo,Healthcare,8060,Online,80,Success,No,89417
T200425,C102646,2024-08-18,Amazon,Shopping,7821,Online,78,Success,No,29633
T200426,C100414,2025-02-26,Flipkart,Shopping,9882,Swipe,98,Success,No,153968
T200427,C101045,2024-02-22,DMart,Grocery,1600,Online,16,Success,No,264
T200428,C100684,2024-01-13,Coursera,Education,9197,Tap,91,Success,No,23148
T200429,C100492,2024-08-23,Reliance Fresh,Grocery,9362,Chip,93,Success,No,657161
T200430,C102563,2025-04-29,DMart,Grocery,7811,Tap,78,Success,No,79042
T200431,C100434,2024-11-12,Vijay Sales,Electronics,30255,Tap,302,Success,No,236613
T200432,C102982,2024-09-21,MedPlus,Pharmacy,2579,Chip,25,Success,No,80678
T200433,C101369,2025-03-27,HP,Fuel,4756,Tap,47,Success,No,27680
T200434,C100467,2025-04-14,PVR,Entertainment,1622,Chip,16,Success,No,249933
T200435,C101230,2025-09-14,Vijay Sales,Electronics,51935,Online,519,Success,No,90010
T200436,C103001,2024-03-31,IRCTC,Travel,728,Online,7,Success,No,65064
T200437,C101702,2025-06-12,Amazon,Shopping,6050,Swipe,60,Success,No,204988
T200438,C101456,2025-05-30,IndianOil,Fuel,8546,Online,85,Success,No,353799
T200439,C101902,2025-08-01,IndianOil,Fuel,5924,Online,59,Success,No,28111
T200440,C102711,2024-04-09,HP,Fuel,4089,Swipe,40,Success,No,57294
T200441,C102772,2025-07-01,Apollo,Healthcare,8588,Tap,85,Success,No,9282
T200442,C102786,2024-12-31,Flipkart,Shopping,9872,Online,98,Success,No,31819
T200443,C101981,2025-10-28,Croma,Electronics,6957,Tap,69,Success,No,26025
T200444,C100751,2024-09-28,PVR,Entertainment,753,Chip,7,Success,No,109731
T200445,C101884,2025-07-13,Flipkart,Shopping,2299,Chip,22,Success,Yes,155454
T200446,C101195,2024-03-06,Flipkart,Shopping,9079,Tap,90,Success,No,73875
T200447,C100829,2024-10-28,Taj Hotels,Hotels,8944,Chip,89,Success,No,2579
T200448,C100216,2025-11-29,HP,Fuel,1798,Online,17,Success,No,33039
T200449,C102027,2024-12-10,Electricity,Utilities,4396,Swipe,43,Success,No,261638
T200450,C101292,2025-09-26,IndianOil,Fuel,3064,Online,30,Success,No,448641
T200451,C101421,2024-09-21,Taj Hotels,Hotels,7810,Online,78,Success,No,67203
T200452,C102234,2025-08-18,IndianOil,Fuel,3960,Chip,39,Success,No,71404
T200453,C100892,2024-12-06,Taj Hotels,Hotels,5478,Swipe,54,Success,No,237858
T200454,C102960,2024-04-23,Flipkart,Shopping,6274,Chip,62,Success,No,28537
T200455,C102571,2025-11-16,HP,Fuel,4926,Tap,49,Success,No,94210
T200456,C100293,2025-12-23,DMart,Grocery,6000,Chip,60,Success,No,17839
T200457,C101909,2024-09-15,PVR,Entertainment,7724,Swipe,77,Success,No,643080
T200458,C101774,2025-04-05,IndianOil,Fuel,1773,Tap,17,Success,No,34219
T200459,C101782,2024-03-10,IndianOil,Fuel,7308,Online,73,Success,No,257980
T200460,C101750,2024-07-11,Flipkart,Shopping,4986,Swipe,49,Success,No,219346
T200461,C101818,2025-07-11,Coursera,Education,1353,Chip,13,Success,No,257709
T200462,C101311,2024-12-21,PVR,Entertainment,6573,Tap,65,Success,No,156661
T200463,C101952,2024-03-22,KFC,Dining,5894,Swipe,58,Success,No,310852
T200464,C102281,2025-12-22,Amazon,Shopping,5647,Online,56,Success,No,274365
T200465,C100172,2025-06-22,Flipkart,Shopping,4564,Tap,45,Success,No,79393
T200466,C100522,2024-12-02,MakeMyTrip,Travel,69910,Chip,699,Success,No,18876
T200467,C102947,2025-04-16,IndianOil,Fuel,2845,Swipe,28,Success,No,113645
T200468,C101894,2025-03-18,Apollo,Healthcare,3534,Online,35,Success,No,109044
T200469,C102936,2025-07-12,Vijay Sales,Electronics,16716,Online,167,Success,No,251936
T200470,C101820,2024-01-30,Dominos,Dining,3149,Chip,31,Success,No,49639
T200471,C102107,2024-03-22,Reliance Fresh,Grocery,7453,Swipe,74,Success,No,57361
T200472,C101219,2025-05-06,IndianOil,Fuel,3735,Chip,37,Success,No,193086
T200473,C102013,2025-05-26,Electricity,Utilities,3260,Swipe,32,Success,No,118729
T200474,C100462,2024-08-11,IndianOil,Fuel,5664,Swipe,56,Success,No,61579
T200475,C102051,2024-06-23,Reliance Fresh,Grocery,3714,Tap,37,Success,No,132711
T200476,C101419,2024-02-12,PVR,Entertainment,471,Chip,4,Success,No,33367
T200477,C100901,2025-08-15,Dominos,Dining,6826,Online,68,Success,No,116880
T200478,C101652,2025-07-25,PVR,Entertainment,733,Swipe,7,Success,No,499831
T200479,C101850,2025-06-24,MedPlus,Pharmacy,4777,Online,47,Success,No,122078
T200480,C100682,2025-06-11,MedPlus,Pharmacy,6327,Tap,63,Success,No,36508
T200481,C101903,2024-03-13,Flipkart,Shopping,3839,Chip,38,Success,No,653891
T200482,C101358,2024-01-30,IRCTC,Travel,46270,Swipe,462,Success,No,57370
T200483,C101718,2025-08-19,Electricity,Utilities,4018,Tap,40,Success,No,40997
T200484,C101706,2024-11-26,KFC,Dining,8098,Chip,80,Success,No,77940
T200485,C102520,2024-01-30,DMart,Grocery,3792,Swipe,37,Success,No,268253
T200486,C101453,2024-08-17,Apollo,Healthcare,1592,Chip,15,Success,No,285370
T200487,C100404,2024-02-09,KFC,Dining,5350,Swipe,53,Success,No,9921
T200488,C101098,2024-11-29,DMart,Grocery,3486,Online,34,Success,No,25916
T200489,C102108,2024-11-22,Reliance Fresh,Grocery,8144,Online,81,Success,No,9290
T200490,C100733,2024-12-27,Flipkart,Shopping,7680,Online,76,Success,No,155092
T200491,C100602,2025-12-05,IRCTC,Travel,48314,Online,483,Success,No,31456
T200492,C102927,2024-03-17,MakeMyTrip,Travel,58179,Chip,581,Success,No,37516
T200493,C102416,2025-01-10,KFC,Dining,5227,Chip,52,Success,No,117556
T200494,C101023,2025-02-07,PVR,Entertainment,8776,Tap,87,Success,No,19478
T200495,C100515,2024-10-29,Electricity,Utilities,1616,Tap,16,Success,No,64412
T200496,C100388,2025-10-07,DMart,Grocery,761,Online,7,Success,No,248294
T200497,C100066,2024-05-24,Flipkart,Shopping,7689,Tap,76,Success,No,286746
T200498,C101623,2024-10-18,Reliance Fresh,Grocery,4064,Tap,40,Success,No,22089
T200499,C102270,2024-10-23,Apollo,Healthcare,9647,Swipe,96,Success,No,61224
T200500,C100342,2025-11-06,IndianOil,Fuel,1550,Chip,15,Success,No,94816
T200501,C100622,2025-05-04,Vijay Sales,Electronics,76514,Tap,765,Success,No,148013
T200502,C101744,2025-07-20,DMart,Grocery,2620,Swipe,26,Success,No,22634
T200503,C100838,2025-04-29,Reliance Fresh,Grocery,3921,Swipe,39,Success,No,192355
T200504,C100579,2024-03-30,HP,Fuel,2981,Chip,29,Success,No,436218
T200505,C102243,2025-09-26,IndianOil,Fuel,2000,Swipe,20,Success,No,86729
T200506,C100792,2024-10-23,Apollo,Healthcare,8332,Tap,83,Success,No,24187
T200507,C102974,2025-08-15,DMart,Grocery,9210,Online,92,Success,No,9205
T200508,C102055,2025-11-23,Dominos,Dining,2685,Swipe,26,Success,No,28230
T200509,C102062,2025-12-13,DMart,Grocery,3248,Chip,32,Success,No,762377
T200510,C101567,2025-02-12,Croma,Electronics,30705,Online,307,Success,No,82055
T200511,C101874,2025-12-08,Taj Hotels,Hotels,8034,Swipe,80,Success,No,114113
T200512,C102761,2024-04-24,Reliance Fresh,Grocery,4860,Chip,48,Success,No,15819
T200513,C100024,2024-09-26,IndianOil,Fuel,475,Tap,4,Success,No,35708
T200514,C101436,2024-12-19,Reliance Fresh,Grocery,1355,Swipe,13,Success,No,204913
T200515,C100071,2025-04-15,Apollo,Healthcare,5781,Chip,57,Success,No,342369
T200516,C101205,2025-11-09,Reliance Fresh,Grocery,3523,Online,35,Success,No,25669
T200517,C102284,2024-11-19,Croma,Electronics,12266,Online,122,Success,No,28767
T200518,C101735,2024-03-02,Taj Hotels,Hotels,9493,Online,94,Success,No,53942
T200519,C102705,2025-09-03,Electricity,Utilities,323,Online,3,Success,No,52768
T200520,C102431,2024-03-01,Amazon,Shopping,2343,Swipe,23,Success,No,60452
T200521,C100887,2025-05-22,Reliance Fresh,Grocery,8667,Swipe,86,Success,No,304085
T200522,C102993,2024-02-01,Flipkart,Shopping,3342,Online,33,Success,No,225960
T200523,C101852,2025-06-22,Electricity,Utilities,4903,Chip,49,Success,No,90897
T200524,C101085,2025-08-14,Electricity,Utilities,4087,Online,40,Success,No,5456
T200525,C102580,2025-07-17,Reliance Fresh,Grocery,8975,Tap,89,Success,No,391993
T200526,C101845,2024-01-25,HP,Fuel,1944,Chip,19,Success,No,110318
T200527,C101566,2025-07-14,IndianOil,Fuel,3953,Online,39,Success,No,108103
T200528,C100991,2024-09-21,KFC,Dining,2481,Chip,24,Success,No,34122
T200529,C102166,2025-06-13,HP,Fuel,8601,Online,86,Success,No,35844
T200530,C100732,2024-05-13,Vijay Sales,Electronics,12979,Swipe,129,Success,No,11578
T200531,C102312,2025-05-07,HP,Fuel,5554,Online,55,Success,No,57968
T200532,C102634,2024-10-02,Reliance Fresh,Grocery,8511,Tap,85,Success,No,14536
T200533,C100169,2025-12-20,Reliance Fresh,Grocery,3020,Online,30,Success,No,56144
T200534,C100568,2024-02-01,Reliance Fresh,Grocery,8931,Chip,89,Success,No,405495
T200535,C100653,2024-01-23,KFC,Dining,8560,Tap,85,Success,No,784693
T200536,C100624,2025-02-11,Dominos,Dining,6310,Chip,63,Success,No,22996
T200537,C102576,2024-01-28,Vijay Sales,Electronics,30439,Chip,304,Success,No,139941
T200538,C101141,2024-12-28,Electricity,Utilities,5257,Online,52,Success,No,74265
T200539,C101113,2025-09-07,KFC,Dining,3882,Online,38,Success,No,97219
T200540,C101583,2025-01-20,Taj Hotels,Hotels,8235,Online,82,Success,No,548048
T200541,C102864,2024-07-31,IndianOil,Fuel,1721,Online,17,Success,No,233319
T200542,C102164,2025-04-06,IRCTC,Travel,7355,Swipe,73,Success,No,330815
T200543,C102578,2025-02-20,Flipkart,Shopping,581,Tap,5,Success,No,44582
T200544,C101009,2024-01-20,MakeMyTrip,Travel,24869,Chip,248,Success,No,34029
T200545,C100810,2025-04-19,Coursera,Education,9307,Swipe,93,Success,No,124219
T200546,C100684,2025-08-13,Apollo,Healthcare,8079,Tap,80,Success,No,86607
T200547,C101181,2025-09-19,Apollo,Healthcare,3069,Online,30,Success,No,149466
T200548,C101982,2025-12-14,Flipkart,Shopping,2364,Online,23,Success,No,98510
T200549,C102231,2024-01-08,Apollo,Healthcare,7229,Swipe,72,Success,No,65600
T200550,C102420,2025-11-09,KFC,Dining,7420,Tap,74,Success,No,608130
T200551,C101377,2025-12-29,MedPlus,Pharmacy,3937,Chip,39,Success,No,53647
T200552,C102715,2025-05-13,IndianOil,Fuel,7023,Swipe,70,Success,No,79434
T200553,C102500,2024-05-08,Taj Hotels,Hotels,968,Tap,9,Failed,No,27116
T200554,C102710,2024-02-11,Flipkart,Shopping,6736,Tap,67,Success,No,62759
T200555,C100685,2024-06-26,Taj Hotels,Hotels,9265,Chip,92,Success,No,37803
T200556,C100008,2025-11-21,Apollo,Healthcare,8977,Online,89,Success,No,22148
T200557,C100039,2024-08-01,Dominos,Dining,8159,Swipe,81,Success,No,691582
T200558,C102745,2024-04-08,Reliance Fresh,Grocery,6299,Swipe,62,Success,No,247649
T200559,C101103,2024-02-08,MakeMyTrip,Travel,8586,Tap,85,Success,No,245756
T200560,C101303,2024-05-02,PVR,Entertainment,8089,Swipe,80,Success,No,54594
T200561,C102259,2025-08-19,PVR,Entertainment,4271,Chip,42,Success,No,13509
T200562,C100828,2025-05-16,MedPlus,Pharmacy,6051,Chip,60,Success,No,158321
T200563,C102601,2024-10-26,Coursera,Education,3126,Online,31,Success,No,126576
T200564,C101499,2024-12-14,Reliance Fresh,Grocery,9280,Chip,92,Success,No,38543
T200565,C100553,2025-07-17,KFC,Dining,2669,Chip,26,Success,No,8072
T200566,C100579,2025-11-12,Reliance Fresh,Grocery,9467,Online,94,Success,No,428971
T200567,C102072,2024-07-27,Apollo,Healthcare,8966,Chip,89,Success,No,110570
T200568,C102402,2024-05-16,Flipkart,Shopping,7626,Swipe,76,Success,No,138833
T200569,C101710,2025-08-30,Apollo,Healthcare,3195,Swipe,31,Success,No,1261
T200570,C102529,2025-03-02,DMart,Grocery,8085,Online,80,Success,No,268496
T200571,C101169,2025-12-24,Coursera,Education,2790,Swipe,27,Success,No,104133
T200572,C100358,2025-12-12,Taj Hotels,Hotels,4572,Online,45,Success,No,705048
T200573,C101057,2024-12-21,Apollo,Healthcare,6807,Swipe,68,Success,No,53719
T200574,C102154,2024-05-16,Vijay Sales,Electronics,35361,Online,353,Success,No,57886
T200575,C101307,2024-04-15,Dominos,Dining,1571,Online,15,Success,No,263268
T200576,C101594,2024-07-17,HP,Fuel,9560,Tap,95,Success,No,21159
T200577,C102887,2025-09-18,MedPlus,Pharmacy,1099,Chip,10,Success,No,208248
T200578,C100315,2025-03-29,HP,Fuel,4289,Chip,42,Success,No,194624
T200579,C101899,2024-02-10,DMart,Grocery,7660,Online,76,Success,No,797544
T200580,C102694,2025-04-21,Dominos,Dining,8536,Online,85,Success,No,35620
T200581,C102458,2025-10-10,Croma,Electronics,16502,Swipe,165,Success,No,252805
T200582,C101578,2025-09-06,Apollo,Healthcare,3539,Chip,35,Success,No,214011
T200583,C102370,2025-06-29,Reliance Fresh,Grocery,3877,Tap,38,Success,No,39177
T200584,C102701,2025-05-24,KFC,Dining,7724,Chip,77,Success,No,28719
T200585,C101019,2025-04-27,KFC,Dining,1771,Swipe,17,Success,No,94039
T200586,C101890,2024-07-28,IRCTC,Travel,18787,Online,187,Success,No,4460
T200587,C100370,2025-10-09,IndianOil,Fuel,3921,Chip,39,Success,No,16225
T200588,C101969,2025-10-02,HP,Fuel,1451,Swipe,14,Success,No,574016
T200589,C101774,2025-12-04,Vijay Sales,Electronics,13341,Swipe,133,Success,No,97434
T200590,C100920,2025-01-30,PVR,Entertainment,8953,Tap,89,Success,No,82291
T200591,C101269,2024-04-08,Electricity,Utilities,5132,Tap,51,Success,No,18884
T200592,C101512,2024-01-31,Amazon,Shopping,7695,Tap,76,Success,No,151710
T200593,C102948,2025-06-18,Apollo,Healthcare,3347,Tap,33,Success,No,112374
T200594,C100354,2024-02-08,IndianOil,Fuel,8720,Chip,87,Success,No,74994
T200595,C101029,2025-12-11,Vijay Sales,Electronics,67979,Tap,679,Success,No,42101
T200596,C102858,2025-11-21,IndianOil,Fuel,9829,Online,98,Success,No,108039
T200597,C102744,2025-03-20,Coursera,Education,589,Online,5,Failed,No,57135
T200598,C102487,2025-05-21,Amazon,Shopping,6707,Online,67,Success,No,39015
T200599,C102754,2024-05-25,Reliance Fresh,Grocery,9410,Tap,94,Success,No,129296
T200600,C101850,2025-04-25,Amazon,Shopping,3886,Online,38,Success,No,76879
